Teks,Label
badai hujan di Maluku memicu banjir yang menyapu ratusan rumah pada 6 Oktober 2002.,Banjir
Banjir besar menghantam Bangka Belitung akibat badai hujan sepanjang 11 November 2003.,Banjir
Yogyakarta lumpuh total akibat banjir setelah curah hujan ekstrem pada 8 Juni 2013.,Banjir
Jambi lumpuh total akibat banjir setelah hujan deras pada 9 Mei 2000.,Banjir
Wilayah Banten terganggu akibat longsor yang menyapu lereng bukit pada 16 Februari 2012.,Tanah Longsor
Tanah longsor di Kepulauan Riau menghantam akses jalan utama pada 12 Desember 2017.,Tanah Longsor
Longsor dahsyat di Riau akibat curah hujan ekstrem menyebabkan kehancuran bangunan pada 2 Juni 2008.,Tanah Longsor
Longsor dahsyat di Sulawesi Tengah akibat curah hujan ekstrem menyebabkan kerusakan parah pada 16 April 2007.,Tanah Longsor
Wilayah Lampung terganggu akibat longsor yang menyapu lereng bukit pada 3 Oktober 2010.,Tanah Longsor
Wilayah Jambi terganggu akibat longsor yang menghantam lereng bukit pada 23 September 2009.,Tanah Longsor
Longsor dahsyat di Kalimantan Selatan akibat hujan deras menyebabkan runtuhnya rumah pada 5 Mei 2016.,Tanah Longsor
Wilayah Bengkulu terganggu akibat longsor yang merusak lereng bukit pada 27 November 2017.,Tanah Longsor
Longsor dahsyat di Kalimantan Barat akibat hujan lebat menyebabkan runtuhnya rumah pada 7 Juni 2007.,Tanah Longsor
"hujan deras memicu longsor di Kalimantan Barat, warga terpaksa mengungsi pada 24 Maret 2010.",Tanah Longsor
Longsor dahsyat di Nusa Tenggara Barat akibat hujan deras menyebabkan retakan dinding pada 7 Maret 2022.,Tanah Longsor
Longsor dahsyat di Kalimantan Utara akibat hujan deras menyebabkan retakan dinding pada 6 Juli 2011.,Tanah Longsor
Wilayah Bangka Belitung terganggu akibat longsor yang menerjang lereng bukit pada 20 Agustus 2004.,Tanah Longsor
Tanah longsor di Aceh menerjang akses jalan utama pada 16 April 2000.,Tanah Longsor
"hujan deras memicu longsor di Riau, warga terpaksa menyelamatkan diri pada 22 April 2012.",Tanah Longsor
Wilayah Sulawesi Barat terganggu akibat longsor yang menghantam lereng bukit pada 4 Mei 2001.,Tanah Longsor
"hujan deras memicu longsor di Sulawesi Utara, warga terpaksa dievakuasi pada 10 Desember 2017.",Tanah Longsor
Wilayah Sulawesi Barat terganggu akibat longsor yang menerjang lereng bukit pada 21 April 2017.,Tanah Longsor
"badai hujan memicu longsor di Sumatera Barat, warga terpaksa mengungsi pada 1 Oktober 2012.",Tanah Longsor
Tanah longsor di Kepulauan Riau menghantam akses jalan utama pada 9 Oktober 2015.,Tanah Longsor
Wilayah Nusa Tenggara Barat terganggu akibat longsor yang menerjang lereng bukit pada 3 Desember 2013.,Tanah Longsor
Tanah longsor di Kalimantan Barat menyapu akses jalan utama pada 25 April 2007.,Tanah Longsor
"badai hujan memicu longsor di Kalimantan Utara, warga terpaksa dievakuasi pada 3 Maret 2015.",Tanah Longsor
Longsor dahsyat di Sulawesi Selatan akibat curah hujan ekstrem menyebabkan retakan dinding pada 3 Oktober 2002.,Tanah Longsor
Tanah longsor di Sumatera Barat menyapu akses jalan utama pada 27 Juni 2003.,Tanah Longsor
Longsor dahsyat di Kalimantan Utara akibat hujan deras menyebabkan runtuhnya rumah pada 20 Januari 2010.,Tanah Longsor
Wilayah Sulawesi Barat terganggu akibat longsor yang menghantam lereng bukit pada 25 Maret 2003.,Tanah Longsor
Tanah longsor di Sulawesi Utara menerjang akses jalan utama pada 27 September 2002.,Tanah Longsor
Longsor dahsyat di Sulawesi Selatan akibat badai hujan menyebabkan runtuhnya rumah pada 15 Agustus 2003.,Tanah Longsor
Longsor dahsyat di Bali akibat curah hujan ekstrem menyebabkan kehancuran bangunan pada 8 Februari 2009.,Tanah Longsor
"badai hujan memicu longsor di Sumatera Selatan, warga terpaksa menyelamatkan diri pada 8 April 2021.",Tanah Longsor
"badai hujan memicu longsor di Kalimantan Timur, warga terpaksa berlindung pada 2 Oktober 2022.",Tanah Longsor
Tanah longsor di Nusa Tenggara Barat menyapu akses jalan utama pada 20 Agustus 2009.,Tanah Longsor
Tanah longsor di Sulawesi Utara menghantam akses jalan utama pada 19 Desember 2005.,Tanah Longsor
"badai hujan memicu longsor di Nusa Tenggara Barat, warga terpaksa dievakuasi pada 25 Februari 2003.",Tanah Longsor
"badai hujan memicu longsor di Maluku, warga terpaksa berlindung pada 9 September 2007.",Tanah Longsor
Longsor dahsyat di Papua Barat akibat curah hujan ekstrem menyebabkan kerusakan parah pada 7 Januari 2023.,Tanah Longsor
Longsor dahsyat di Nusa Tenggara Timur akibat curah hujan ekstrem menyebabkan kehancuran bangunan pada 23 Agustus 2000.,Tanah Longsor
Wilayah Yogyakarta terganggu akibat longsor yang menyapu lereng bukit pada 26 Mei 2003.,Tanah Longsor
Wilayah Nusa Tenggara Barat terganggu akibat longsor yang merusak lereng bukit pada 11 April 2018.,Tanah Longsor
Longsor dahsyat di Bangka Belitung akibat hujan lebat menyebabkan kerusakan parah pada 10 Agustus 2023.,Tanah Longsor
Longsor dahsyat di Sulawesi Utara akibat hujan lebat menyebabkan kehancuran bangunan pada 3 April 2015.,Tanah Longsor
Tanah longsor di Papua merusak akses jalan utama pada 21 Oktober 2002.,Tanah Longsor
Wilayah Lampung terganggu akibat longsor yang merusak lereng bukit pada 27 Agustus 2018.,Tanah Longsor
Longsor dahsyat di Kalimantan Selatan akibat badai hujan menyebabkan kehancuran bangunan pada 8 Februari 2012.,Tanah Longsor
Longsor dahsyat di Nusa Tenggara Timur akibat curah hujan ekstrem menyebabkan kerusakan parah pada 2 Februari 2004.,Tanah Longsor
Longsor dahsyat di Kalimantan Selatan akibat hujan deras menyebabkan retakan dinding pada 14 Mei 2018.,Tanah Longsor
Tanah longsor di Bangka Belitung merusak akses jalan utama pada 28 Oktober 2005.,Tanah Longsor
"hujan deras memicu longsor di Kalimantan Timur, warga terpaksa mengungsi pada 14 Februari 2020.",Tanah Longsor
Tanah longsor di Lampung menyapu akses jalan utama pada 25 Februari 2016.,Tanah Longsor
"hujan lebat memicu longsor di Jawa Timur, warga terpaksa berlindung pada 26 September 2001.",Tanah Longsor
Wilayah Jawa Tengah terganggu akibat longsor yang menyapu lereng bukit pada 14 Oktober 2001.,Tanah Longsor
Wilayah Jambi terganggu akibat longsor yang menyapu lereng bukit pada 11 Maret 2001.,Tanah Longsor
Tanah longsor di Jawa Timur menerjang akses jalan utama pada 8 Desember 2012.,Tanah Longsor
Wilayah Nusa Tenggara Barat terganggu akibat longsor yang menyapu lereng bukit pada 21 April 2001.,Tanah Longsor
Wilayah Sulawesi Utara terganggu akibat longsor yang menyapu lereng bukit pada 11 September 2007.,Tanah Longsor
Longsor dahsyat di Jawa Timur akibat hujan lebat menyebabkan retakan dinding pada 19 Januari 2008.,Tanah Longsor
Longsor dahsyat di Gorontalo akibat curah hujan ekstrem menyebabkan kerusakan parah pada 2 Maret 2019.,Tanah Longsor
Tanah longsor di Sulawesi Selatan merusak akses jalan utama pada 8 April 2022.,Tanah Longsor
"hujan lebat memicu longsor di Yogyakarta, warga terpaksa mengungsi pada 1 Agustus 2020.",Tanah Longsor
Wilayah Bengkulu terganggu akibat longsor yang merusak lereng bukit pada 23 Desember 2021.,Tanah Longsor
Tanah longsor di Sulawesi Utara menerjang akses jalan utama pada 19 Maret 2004.,Tanah Longsor
"hujan deras memicu longsor di Banten, warga terpaksa berlindung pada 21 Desember 2023.",Tanah Longsor
Wilayah Papua terganggu akibat longsor yang merusak lereng bukit pada 28 Maret 2014.,Tanah Longsor
Tanah longsor di Sulawesi Tengah menyapu akses jalan utama pada 26 November 2011.,Tanah Longsor
Tanah longsor di Lampung merusak akses jalan utama pada 10 November 2005.,Tanah Longsor
Wilayah Riau terganggu akibat longsor yang menyapu lereng bukit pada 3 September 2018.,Tanah Longsor
"badai hujan memicu longsor di Maluku, warga terpaksa mengungsi pada 25 Agustus 2005.",Tanah Longsor
Longsor dahsyat di Sumatera Barat akibat hujan deras menyebabkan runtuhnya rumah pada 19 Juli 2013.,Tanah Longsor
Longsor dahsyat di Jawa Barat akibat curah hujan ekstrem menyebabkan runtuhnya rumah pada 21 September 2002.,Tanah Longsor
Tanah longsor di Maluku Utara menghantam akses jalan utama pada 12 November 2016.,Tanah Longsor
Tanah longsor di Bali menerjang akses jalan utama pada 11 November 2010.,Tanah Longsor
Tanah longsor di Sumatera Selatan merusak akses jalan utama pada 22 Mei 2008.,Tanah Longsor
Wilayah Jawa Timur terganggu akibat longsor yang merusak lereng bukit pada 7 Juni 2020.,Tanah Longsor
"hujan deras memicu longsor di Sumatera Barat, warga terpaksa berlindung pada 26 Mei 2010.",Tanah Longsor
Wilayah Nusa Tenggara Barat terganggu akibat longsor yang menyapu lereng bukit pada 22 November 2014.,Tanah Longsor
Longsor dahsyat di Sulawesi Tengah akibat curah hujan ekstrem menyebabkan kerusakan parah pada 20 Oktober 2023.,Tanah Longsor
"hujan deras memicu longsor di Aceh, warga terpaksa berlindung pada 16 April 2017.",Tanah Longsor
Tanah longsor di Aceh menghantam akses jalan utama pada 3 Juni 2003.,Tanah Longsor
"badai hujan memicu longsor di Sulawesi Tenggara, warga terpaksa berlindung pada 5 April 2009.",Tanah Longsor
"curah hujan ekstrem memicu longsor di Bali, warga terpaksa dievakuasi pada 12 April 2018.",Tanah Longsor
Wilayah Jawa Barat terganggu akibat longsor yang menerjang lereng bukit pada 20 Juni 2016.,Tanah Longsor
"curah hujan ekstrem memicu longsor di Banten, warga terpaksa menyelamatkan diri pada 11 November 2021.",Tanah Longsor
Tanah longsor di Papua Barat merusak akses jalan utama pada 23 Desember 2005.,Tanah Longsor
Longsor dahsyat di Riau akibat hujan deras menyebabkan kerusakan parah pada 3 Oktober 2016.,Tanah Longsor
Longsor dahsyat di Sulawesi Tengah akibat curah hujan ekstrem menyebabkan kerusakan parah pada 1 Februari 2013.,Tanah Longsor
Longsor dahsyat di Kalimantan Tengah akibat hujan lebat menyebabkan runtuhnya rumah pada 24 Agustus 2001.,Tanah Longsor
Longsor dahsyat di Sulawesi Tengah akibat hujan lebat menyebabkan runtuhnya rumah pada 5 Februari 2013.,Tanah Longsor
Longsor dahsyat di Kalimantan Utara akibat curah hujan ekstrem menyebabkan kehancuran bangunan pada 9 Agustus 2018.,Tanah Longsor
Longsor dahsyat di Jawa Timur akibat badai hujan menyebabkan runtuhnya rumah pada 12 April 2020.,Tanah Longsor
Tanah longsor di Sulawesi Tengah menyapu akses jalan utama pada 19 Desember 2001.,Tanah Longsor
Longsor dahsyat di Jambi akibat hujan lebat menyebabkan retakan dinding pada 9 Desember 2011.,Tanah Longsor
Longsor dahsyat di Bali akibat badai hujan menyebabkan kehancuran bangunan pada 17 September 2015.,Tanah Longsor
Tanah longsor di Sumatera Utara menerjang akses jalan utama pada 27 Januari 2010.,Tanah Longsor
Wilayah Yogyakarta terganggu akibat longsor yang menghantam lereng bukit pada 10 Juni 2015.,Tanah Longsor
Wilayah Papua terganggu akibat longsor yang menghantam lereng bukit pada 1 Oktober 2008.,Tanah Longsor
Tanah longsor di Papua Barat menghantam akses jalan utama pada 6 Maret 2008.,Tanah Longsor
"hujan lebat memicu longsor di Yogyakarta, warga terpaksa dievakuasi pada 7 Desember 2005.",Tanah Longsor
"curah hujan ekstrem memicu longsor di Sumatera Barat, warga terpaksa menyelamatkan diri pada 2 Oktober 2018.",Tanah Longsor
"badai hujan memicu longsor di Sulawesi Tengah, warga terpaksa dievakuasi pada 17 Agustus 2008.",Tanah Longsor
"badai hujan memicu longsor di Jawa Timur, warga terpaksa berlindung pada 21 Juni 2007.",Tanah Longsor
Wilayah Bengkulu terganggu akibat longsor yang menerjang lereng bukit pada 25 April 2002.,Tanah Longsor
Wilayah Bangka Belitung terganggu akibat longsor yang menyapu lereng bukit pada 11 Maret 2016.,Tanah Longsor
Wilayah Kalimantan Barat terganggu akibat longsor yang menerjang lereng bukit pada 9 April 2007.,Tanah Longsor
"hujan deras memicu longsor di Nusa Tenggara Barat, warga terpaksa menyelamatkan diri pada 2 Desember 2013.",Tanah Longsor
Longsor dahsyat di Kalimantan Utara akibat hujan deras menyebabkan kerusakan parah pada 27 Juni 2011.,Tanah Longsor
Longsor dahsyat di Sulawesi Utara akibat hujan lebat menyebabkan runtuhnya rumah pada 10 Januari 2009.,Tanah Longsor
Longsor dahsyat di Bali akibat hujan deras menyebabkan kerusakan parah pada 23 Januari 2001.,Tanah Longsor
Wilayah Jawa Barat terganggu akibat longsor yang menyapu lereng bukit pada 25 Juli 2010.,Tanah Longsor
Wilayah Jambi terganggu akibat longsor yang menghantam lereng bukit pada 10 Juli 2005.,Tanah Longsor
Tanah longsor di Sumatera Selatan menghantam akses jalan utama pada 28 September 2010.,Tanah Longsor
Longsor dahsyat di Sulawesi Tenggara akibat hujan lebat menyebabkan kerusakan parah pada 16 Juni 2014.,Tanah Longsor
"badai hujan memicu longsor di Banten, warga terpaksa berlindung pada 24 Juni 2013.",Tanah Longsor
"hujan deras memicu longsor di Sumatera Utara, warga terpaksa berlindung pada 7 Juni 2005.",Tanah Longsor
"badai hujan memicu longsor di Sumatera Utara, warga terpaksa dievakuasi pada 17 Maret 2005.",Tanah Longsor
Tanah longsor di Sulawesi Tenggara menghantam akses jalan utama pada 19 April 2003.,Tanah Longsor
Tanah longsor di Jakarta menghantam akses jalan utama pada 16 November 2019.,Tanah Longsor
"badai hujan memicu longsor di Kalimantan Tengah, warga terpaksa berlindung pada 24 Februari 2015.",Tanah Longsor
Longsor dahsyat di Sulawesi Tengah akibat badai hujan menyebabkan retakan dinding pada 5 Desember 2012.,Tanah Longsor
Wilayah Nusa Tenggara Timur terganggu akibat longsor yang menghantam lereng bukit pada 12 Oktober 2009.,Tanah Longsor
"hujan deras memicu longsor di Kalimantan Utara, warga terpaksa berlindung pada 25 Juni 2003.",Tanah Longsor
Wilayah Yogyakarta terganggu akibat longsor yang merusak lereng bukit pada 3 Juni 2013.,Tanah Longsor
Wilayah Jawa Barat terganggu akibat longsor yang merusak lereng bukit pada 12 Oktober 2019.,Tanah Longsor
Tanah longsor di Gorontalo menerjang akses jalan utama pada 19 Mei 2018.,Tanah Longsor
"badai hujan memicu longsor di Sulawesi Selatan, warga terpaksa menyelamatkan diri pada 27 Juli 2001.",Tanah Longsor
Longsor dahsyat di Jambi akibat hujan lebat menyebabkan runtuhnya rumah pada 16 Agustus 2002.,Tanah Longsor
"hujan lebat memicu longsor di Gorontalo, warga terpaksa mengungsi pada 18 Desember 2004.",Tanah Longsor
Tanah longsor di Sulawesi Selatan menghantam akses jalan utama pada 3 Oktober 2015.,Tanah Longsor
Longsor dahsyat di Sulawesi Tenggara akibat hujan lebat menyebabkan retakan dinding pada 1 Desember 2004.,Tanah Longsor
Longsor dahsyat di Jakarta akibat hujan lebat menyebabkan kehancuran bangunan pada 27 Maret 2015.,Tanah Longsor
Longsor dahsyat di Sulawesi Barat akibat hujan deras menyebabkan kehancuran bangunan pada 27 Agustus 2002.,Tanah Longsor
Tanah longsor di Sulawesi Utara menyapu akses jalan utama pada 24 November 2012.,Tanah Longsor
Wilayah Aceh terganggu akibat longsor yang menerjang lereng bukit pada 17 Februari 2004.,Tanah Longsor
Longsor dahsyat di Kalimantan Selatan akibat badai hujan menyebabkan runtuhnya rumah pada 3 Juli 2010.,Tanah Longsor
Longsor dahsyat di Kalimantan Tengah akibat hujan deras menyebabkan runtuhnya rumah pada 6 Januari 2006.,Tanah Longsor
Wilayah Riau terganggu akibat longsor yang merusak lereng bukit pada 12 Juli 2000.,Tanah Longsor
Wilayah Jawa Timur terganggu akibat longsor yang menyapu lereng bukit pada 14 Januari 2005.,Tanah Longsor
"badai hujan memicu longsor di Jawa Barat, warga terpaksa dievakuasi pada 17 Februari 2019.",Tanah Longsor
Wilayah Kepulauan Riau terganggu akibat longsor yang menghantam lereng bukit pada 8 Juli 2002.,Tanah Longsor
"curah hujan ekstrem memicu longsor di Sulawesi Utara, warga terpaksa dievakuasi pada 11 Maret 2001.",Tanah Longsor
Longsor dahsyat di Riau akibat hujan lebat menyebabkan retakan dinding pada 2 Juli 2009.,Tanah Longsor
Wilayah Riau terganggu akibat longsor yang menyapu lereng bukit pada 8 Desember 2004.,Tanah Longsor
Longsor dahsyat di Kalimantan Selatan akibat hujan lebat menyebabkan kehancuran bangunan pada 22 Maret 2011.,Tanah Longsor
Wilayah Jambi terganggu akibat longsor yang menghantam lereng bukit pada 14 Mei 2004.,Tanah Longsor
"badai hujan memicu longsor di Papua Barat, warga terpaksa menyelamatkan diri pada 15 Desember 2019.",Tanah Longsor
"curah hujan ekstrem memicu longsor di Jambi, warga terpaksa menyelamatkan diri pada 4 April 2007.",Tanah Longsor
Longsor dahsyat di Yogyakarta akibat hujan lebat menyebabkan retakan dinding pada 14 Maret 2005.,Tanah Longsor
"hujan lebat memicu longsor di Maluku Utara, warga terpaksa mengungsi pada 15 Agustus 2010.",Tanah Longsor
Longsor dahsyat di Kalimantan Utara akibat curah hujan ekstrem menyebabkan runtuhnya rumah pada 3 April 2017.,Tanah Longsor
Longsor dahsyat di Sumatera Utara akibat badai hujan menyebabkan retakan dinding pada 24 Juni 2009.,Tanah Longsor
Wilayah Yogyakarta terganggu akibat longsor yang merusak lereng bukit pada 15 Februari 2015.,Tanah Longsor
Tanah longsor di Jakarta menghantam akses jalan utama pada 9 Januari 2020.,Tanah Longsor
Tanah longsor di Jawa Tengah menerjang akses jalan utama pada 1 November 2014.,Tanah Longsor
"curah hujan ekstrem memicu longsor di Kalimantan Barat, warga terpaksa menyelamatkan diri pada 4 Desember 2010.",Tanah Longsor
"hujan deras memicu longsor di Nusa Tenggara Barat, warga terpaksa mengungsi pada 23 September 2011.",Tanah Longsor
Tanah longsor di Yogyakarta menerjang akses jalan utama pada 15 Desember 2015.,Tanah Longsor
Wilayah Kalimantan Utara terganggu akibat longsor yang menerjang lereng bukit pada 5 Desember 2021.,Tanah Longsor
"badai hujan memicu longsor di Kalimantan Tengah, warga terpaksa berlindung pada 16 Oktober 2021.",Tanah Longsor
Wilayah Sumatera Selatan terganggu akibat longsor yang menyapu lereng bukit pada 26 Januari 2001.,Tanah Longsor
"hujan deras memicu longsor di Sulawesi Selatan, warga terpaksa menyelamatkan diri pada 21 Januari 2023.",Tanah Longsor
Tanah longsor di Jawa Barat menghantam akses jalan utama pada 14 Oktober 2015.,Tanah Longsor
"curah hujan ekstrem memicu longsor di Riau, warga terpaksa menyelamatkan diri pada 10 Maret 2006.",Tanah Longsor
Wilayah Maluku terganggu akibat longsor yang menerjang lereng bukit pada 1 Februari 2010.,Tanah Longsor
